Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Adj Close
2024-09-20 00:00:00-04:00,111.55000305175781,113.41999816894531,110.66000366210938,113.23999786376953,3369100.0,0.0,0.0,ACGL,
2024-09-20 00:00:00-04:00,62.2400016784668,62.2400016784668,60.91999816894531,61.36000061035156,11786600.0,0.0,0.0,ADM,
2024-09-20 00:00:00-04:00,377.4800109863281,385.5,377.0679931640625,384.4599914550781,2734100.0,0.0,0.0,ANET,
2024-09-20 00:00:00-04:00,279.6099853515625,281.1300048828125,274.25,276.05999755859375,2482800.0,0.0,0.0,AJG,
2024-09-20 00:00:00-04:00,194.10000610351562,195.4499969482422,193.17999267578125,194.27000427246094,771200.0,0.0,0.0,AIZ,
2024-09-20 00:00:00-04:00,21.299999237060547,21.6200008392334,21.229999542236328,21.540000915527344,94150100.0,0.0,0.0,T,
2024-09-20 00:00:00-04:00,137.4199981689453,137.4199981689453,135.3699951171875,136.55999755859375,2146600.0,0.0,0.0,ATO,
2024-09-20 00:00:00-04:00,270.5799865722656,272.7200012207031,266.5,267.2900085449219,2551400.0,0.0,0.0,ADSK,
2024-09-20 00:00:00-04:00,276.7799987792969,278.010009765625,274.29998779296875,276.4100036621094,3271200.0,0.0,0.0,ADP,
2024-09-20 00:00:00-04:00,3038.260009765625,3056.56005859375,3005.10009765625,3020.659912109375,281300.0,0.0,0.0,AZO,
2024-09-20 00:00:00-04:00,229.66000366210938,230.8000030517578,228.5399932861328,230.05999755859375,1696600.0,0.0,0.0,AVB,
2024-09-20 00:00:00-04:00,216.14999389648438,216.14999389648438,210.9600067138672,211.5800018310547,1533700.0,0.0,0.0,AVY,
2024-09-20 00:00:00-04:00,387.07000732421875,393.5799865722656,387.05999755859375,393.2900085449219,1202000.0,0.0,0.0,AXON,
2024-09-20 00:00:00-04:00,36.40999984741211,36.45000076293945,35.77000045776367,36.040000915527344,12710300.0,0.0,0.0,BKR,
2024-09-20 00:00:00-04:00,66.9800033569336,66.9800033569336,65.91000366210938,66.30999755859375,4607800.0,0.0,0.0,BALL,
2024-09-20 00:00:00-04:00,40.619998931884766,40.72999954223633,40.2400016784668,40.27000045776367,70701600.0,0.0,0.0,BAC,
2024-09-20 00:00:00-04:00,71.48999786376953,71.95999908447266,71.18000030517578,71.81999969482422,8684500.0,0.0,0.0,BK,
2024-09-20 00:00:00-04:00,29.81999969482422,29.93000030517578,28.959999084472656,29.280000686645508,9059400.0,0.0,0.0,BBWI,
2024-09-20 00:00:00-04:00,38.5,38.79999923706055,38.27000045776367,38.4900016784668,5224000.0,0.0,0.0,BAX,
2024-09-20 00:00:00-04:00,233.30999755859375,234.19000244140625,231.52999877929688,233.5,2232000.0,0.0,0.0,BDX,
2024-09-20 00:00:00-04:00,98.37000274658203,98.5,96.7699966430664,97.30000305175781,3241400.0,0.0,0.0,BBY,
2024-09-20 00:00:00-04:00,79.7300033569336,79.98999786376953,77.37999725341797,78.30000305175781,1558300.0,0.0,0.0,TECH,
2024-09-20 00:00:00-04:00,200.00999450683594,200.3699951171875,196.97000122070312,199.36000061035156,3833500.0,0.0,0.0,BIIB,
2024-09-20 00:00:00-04:00,930.6699829101562,931.7899780273438,924.6300048828125,928.7899780273438,970100.0,0.0,0.0,BLK,
2024-09-20 00:00:00-04:00,159.83999633789062,161.25,157.8300018310547,158.1199951171875,5539200.0,0.0,0.0,BX,
2024-09-20 00:00:00-04:00,154.00999450683594,154.63999938964844,152.60000610351562,153.2899932861328,13910600.0,0.0,0.0,BA,
2024-09-20 00:00:00-04:00,4009.669921875,4067.4599609375,3985.570068359375,4064.010009765625,443900.0,0.0,0.0,BKNG,
2024-09-20 00:00:00-04:00,34.529998779296875,34.529998779296875,33.29999923706055,33.400001525878906,11094500.0,0.0,0.0,BWA,
2024-09-20 00:00:00-04:00,83.55999755859375,84.05000305175781,83.0999984741211,83.91999816894531,6966900.0,0.0,0.0,BSX,
2024-09-20 00:00:00-04:00,49.290000915527344,49.529998779296875,49.0,49.40999984741211,27105600.0,0.0,0.0,BMY,
2024-09-20 00:00:00-04:00,167.17999267578125,172.02000427246094,166.47000122070312,171.10000610351562,91735000.0,0.0,0.0,AVGO,
2024-09-20 00:00:00-04:00,208.38999938964844,209.1999969482422,207.2100067138672,208.22000122070312,1172500.0,0.0,0.0,BR,
2024-09-20 00:00:00-04:00,101.30000305175781,101.44999694824219,99.69000244140625,101.01000213623047,3804500.0,0.0,0.0,BRO,
2024-09-20 00:00:00-04:00,201.5,201.63999938964844,197.33999633789062,197.74000549316406,4084800.0,0.0,0.0,BLDR,
2024-09-20 00:00:00-04:00,100.12999725341797,100.16000366210938,97.62000274658203,98.80000305175781,5880500.0,0.0,0.0,BG,
2024-09-20 00:00:00-04:00,81.8499984741211,82.08999633789062,80.80000305175781,81.0199966430664,2453900.0,0.0,0.0,BXP,
2024-09-20 00:00:00-04:00,102.73999786376953,104.58999633789062,100.91000366210938,104.19999694824219,7033600.0,0.0,0.0,CHRW,
2024-09-20 00:00:00-04:00,278.5799865722656,279.9700012207031,273.5400085449219,273.760009765625,2983900.0,0.0,0.0,CDNS,
2024-09-20 00:00:00-04:00,41.310001373291016,41.650001525878906,40.36000061035156,41.45000076293945,7842900.0,0.0,0.0,CZR,
2024-09-20 00:00:00-04:00,125.98999786376953,126.2699966430664,124.62000274658203,125.20999908447266,1551700.0,0.0,0.0,CPT,
2024-09-20 00:00:00-04:00,51.150001525878906,51.7400016784668,51.150001525878906,51.209999084472656,5845300.0,0.0,0.0,CPB,
2024-09-20 00:00:00-04:00,153.36000061035156,153.36000061035156,150.7100067138672,152.27999877929688,3417000.0,0.0,0.0,COF,
2024-09-20 00:00:00-04:00,110.47000122070312,111.87000274658203,110.30000305175781,111.83999633789062,3291100.0,0.0,0.0,CAH,
2024-09-20 00:00:00-04:00,77.1500015258789,77.91000366210938,75.52999877929688,76.0999984741211,3706700.0,0.0,0.0,KMX,
2024-09-20 00:00:00-04:00,18.700000762939453,19.09000015258789,18.549999237060547,19.0,36551000.0,0.0,0.0,CCL,
2024-09-20 00:00:00-04:00,79.87000274658203,80.68000030517578,79.48999786376953,79.91999816894531,5257800.0,0.0,0.0,CARR,
2024-09-20 00:00:00-04:00,60.150001525878906,60.290000915527344,59.75,60.0,3535300.0,0.0,0.0,CTLT,
2024-09-20 00:00:00-04:00,370.3999938964844,371.45001220703125,365.8399963378906,368.82000732421875,5438400.0,0.0,0.0,CAT,
2024-09-20 00:00:00-04:00,207.41000366210938,208.97999572753906,206.74000549316406,208.2100067138672,1700100.0,0.0,0.0,CBOE,
2024-09-20 00:00:00-04:00,121.2699966430664,122.29000091552734,120.75,121.5999984741211,3501700.0,0.0,0.0,CBRE,
2024-09-20 00:00:00-04:00,230.86000061035156,230.86000061035156,223.52999877929688,225.3000030517578,1749900.0,0.0,0.0,CDW,
2024-09-20 00:00:00-04:00,128.97999572753906,129.38999938964844,126.33999633789062,126.9000015258789,3459500.0,0.0,0.0,CE,
2024-09-20 00:00:00-04:00,230.27000427246094,232.49000549316406,224.72000122070312,228.11000061035156,6646800.0,0.0,0.0,COR,
2024-09-20 00:00:00-04:00,75.33999633789062,75.8499984741211,75.1500015258789,75.61000061035156,6827900.0,0.0,0.0,CNC,
2024-09-20 00:00:00-04:00,28.40999984741211,28.40999984741211,27.920000076293945,28.170000076293945,16768000.0,0.0,0.0,CNP,
2024-09-20 00:00:00-04:00,82.52999877929688,82.9000015258789,81.5199966430664,81.61000061035156,5249600.0,0.0,0.0,CF,
2024-09-20 00:00:00-04:00,207.5800018310547,208.02999877929688,203.32000732421875,205.7899932861328,1173100.0,0.0,0.0,CRL,
2024-09-20 00:00:00-04:00,65.69000244140625,65.97000122070312,64.52999877929688,65.38999938964844,12329500.0,0.0,0.0,SCHW,
2024-09-20 00:00:00-04:00,332.8699951171875,336.989990234375,327.6499938964844,330.3999938964844,2577600.0,0.0,0.0,CHTR,
2024-09-20 00:00:00-04:00,145.22999572753906,145.91000366210938,143.44000244140625,145.67999267578125,23155300.0,0.0,0.0,CVX,
2024-09-20 00:00:00-04:00,57.68000030517578,58.18000030517578,56.9900016784668,57.22999954223633,14681100.0,0.0,0.0,CMG,
2024-09-20 00:00:00-04:00,290.3299865722656,291.9700012207031,288.0,290.6600036621094,9796600.0,0.0,0.0,CB,
2024-09-20 00:00:00-04:00,101.58999633789062,103.83999633789062,101.58999633789062,103.4000015258789,4692100.0,0.0,0.0,CHD,
2024-09-20 00:00:00-04:00,356.75,358.9100036621094,352.010009765625,356.1400146484375,2900900.0,0.0,0.0,CI,
2024-09-20 00:00:00-04:00,135.32000732421875,135.86000061035156,134.42999267578125,134.6300048828125,1523000.0,0.0,0.0,CINF,
2024-09-20 00:00:00-04:00,203.7899932861328,204.6999969482422,202.64999389648438,204.16000366210938,3160200.0,0.0,0.0,CTAS,
2024-09-20 00:00:00-04:00,51.45000076293945,52.33000183105469,51.41999816894531,51.970001220703125,44095300.0,0.0,0.0,CSCO,
2024-09-20 00:00:00-04:00,62.52000045776367,62.650001525878906,61.68000030517578,62.13999938964844,18331300.0,0.0,0.0,C,
2024-09-20 00:00:00-04:00,42.029998779296875,42.040000915527344,41.3849983215332,41.650001525878906,9965700.0,0.0,0.0,CFG,
2024-09-20 00:00:00-04:00,161.9499969482422,164.3699951171875,161.5,163.3300018310547,2749300.0,0.0,0.0,CLX,
